x,y,U,V,urms,vrms,uv
0.01,0.031417,0.0002095,-8.0363e-05,0.096378,0.074298,-0.0035371
0.01,0.034984,0.00025352,4.3166e-05,0.14165,0.092866,-0.0053488
0.01,0.038738,0.00037605,-0.00012196,0.23665,0.11454,-0.0084644
0.01,0.042681,0.00025944,-0.00014591,0.40465,0.14526,-0.016358
0.01,0.046809,-0.00041607,-0.00013117,0.67428,0.19114,-0.042501
0.01,0.051124,-0.00073288,-0.0018878,1.1301,0.24713,-0.13889
0.01,0.055624,0.13632,-0.011203,1.1278,0.43713,-0.40494
0.01,0.060307,0.23199,-0.00021731,1.2629,0.58288,-0.61232
0.01,0.065174,0.32972,0.0086196,1.4047,0.68128,-0.83257
0.01,0.070224,0.42788,0.015949,1.5318,0.74013,-0.97957
0.01,0.075454,0.51923,0.02078,1.6082,0.77053,-1.0493
0.01,0.080865,0.60608,0.021733,1.6417,0.78726,-1.0781
0.01,0.086455,0.68427,0.018663,1.6581,0.8046,-1.0952
0.01,0.092223,0.74776,0.01678,1.6367,0.82073,-1.0852
0.01,0.098167,0.80395,0.014446,1.584,0.8379,-1.0417
0.01,0.10429,0.85428,0.011076,1.5393,0.86345,-1.0043
0.01,0.11058,0.89814,0.0080305,1.5166,0.88271,-1.0177
0.01,0.11705,0.93518,0.0057664,1.5087,0.89831,-1.0504
0.01,0.12369,0.96718,0.0051595,1.5123,0.90838,-1.0714
0.01,0.13051,0.99723,0.0052521,1.5238,0.90991,-1.0814
0.01,0.13749,1.027,0.0050432,1.5362,0.90496,-1.1007
0.01,0.14464,1.0558,0.004777,1.5331,0.89591,-1.1061
0.01,0.15195,1.0832,0.0040651,1.5212,0.88672,-1.0963
0.01,0.15943,1.1107,0.0028829,1.5175,0.87716,-1.0597
0.01,0.16708,1.136,0.0022393,1.5213,0.86555,-1.0139
0.01,0.17489,1.159,0.0020511,1.5154,0.86485,-0.99727
0.01,0.18286,1.1819,0.0015098,1.5018,0.87366,-0.97311
0.01,0.19098,1.2046,0.0008208,1.4949,0.8822,-0.95645
0.01,0.19927,1.2248,0.00043238,1.4843,0.88562,-0.95312
0.01,0.20771,1.2438,0.00079541,1.4736,0.88877,-0.96232
0.01,0.21631,1.2626,0.001346,1.4569,0.89066,-0.97768
0.01,0.22506,1.2792,0.0015744,1.4387,0.88654,-0.99081
0.01,0.23396,1.295,0.0012743,1.4343,0.87888,-0.99131
0.01,0.243,1.3118,0.00070759,1.433,0.87274,-0.96141
0.01,0.2522,1.3301,-8.1647e-05,1.4254,0.86958,-0.90848
0.01,0.26154,1.3456,-4.2022e-05,1.4186,0.86487,-0.86262
0.01,0.27103,1.3599,0.00036972,1.414,0.85368,-0.83072
0.01,0.28066,1.3749,0.00085766,1.4129,0.84221,-0.81357
0.01,0.29043,1.3895,0.00079165,1.4087,0.83222,-0.80658
0.01,0.30034,1.4039,-0.00014656,1.401,0.8278,-0.80698
0.01,0.31038,1.4183,-0.0011046,1.3928,0.82627,-0.81798
0.01,0.32056,1.4315,-0.0013546,1.3844,0.82839,-0.83306
0.01,0.33087,1.4437,-0.0020459,1.3784,0.8317,-0.84703
0.01,0.34131,1.4567,-0.0035227,1.3741,0.83345,-0.85699
0.01,0.35188,1.4713,-0.0046368,1.3677,0.82566,-0.8351
0.01,0.36258,1.4865,-0.0052151,1.356,0.81357,-0.80165
0.01,0.3734,1.5013,-0.005008,1.3412,0.8061,-0.77988
0.01,0.38434,1.5153,-0.0038296,1.3273,0.80416,-0.76726
0.01,0.3954,1.5293,-0.0032462,1.3172,0.80754,-0.76211
0.01,0.40658,1.5434,-0.0033036,1.3077,0.81046,-0.76151
0.01,0.41788,1.5573,-0.0033719,1.3008,0.80799,-0.75029
0.01,0.42929,1.5697,-0.0027082,1.2966,0.79898,-0.72784
0.01,0.44081,1.582,-0.0015745,1.2842,0.7847,-0.70402
0.01,0.45244,1.5948,-5.689e-05,1.263,0.76769,-0.67626
0.01,0.46417,1.6075,0.0011715,1.2417,0.75793,-0.63921
