x,y,U,V,W,urms,vrms,wrms,uv,uw,vw
0,0.90242,2.2508,9.1875e-20,4.6778e-05,0.11125,0.088882,0.078052,-0.0017563,-0.00014517,-6.1664e-06
0,0.90937,2.2539,1.5247e-20,3.1331e-05,0.11008,0.08855,0.077229,-0.0015982,-0.00018333,-5.3063e-06
0,0.91632,2.2563,-8.3009e-20,2.2879e-05,0.10898,0.088239,0.076459,-0.001443,-0.0002028,-4.7636e-06
0,0.92328,2.2589,-3.5011e-20,1.865e-05,0.10797,0.087951,0.075744,-0.0012853,-0.00020954,-4.3567e-06
0,0.93024,2.2609,1.3101e-20,1.4761e-05,0.10704,0.087683,0.075096,-0.0011303,-0.00021259,-4.0468e-06
0,0.93721,2.2631,1.8364e-19,9.1637e-06,0.10621,0.087437,0.074511,-0.00097333,-0.00021663,-3.7596e-06
0,0.94418,2.2645,-4.2239e-20,2.3414e-07,0.10545,0.087213,0.074002,-0.00081832,-0.00022573,-3.4109e-06
0,0.95115,2.2662,-5.3532e-20,-7.7193e-06,0.1048,0.087012,0.073569,-0.00066145,-0.00023046,-2.935e-06
0,0.95812,2.2671,-1.1011e-19,-7.8872e-06,0.10421,0.086835,0.073222,-0.00050622,-0.00021658,-2.2977e-06
0,0.9651,2.2683,1.6602e-19,9.0234e-06,0.10373,0.086682,0.07296,-0.00034968,-0.0001636,-1.5248e-06
0,0.97208,2.2687,2.3039e-20,4.7112e-05,0.10334,0.086556,0.07279,-0.00019436,-6.2845e-05,-6.6164e-07
0,0.97906,2.2694,-1.65e-19,0.00010767,0.10307,0.086459,0.072706,-3.797e-05,8.8503e-05,2.2563e-07
0,0.98604,2.2693,2.0984e-19,0.0001905,0.10291,0.086393,0.072714,0.00011754,0.00028891,1.2352e-06
0,0.99302,2.2695,-9.2383e-20,0.00029758,0.10289,0.086359,0.072812,0.00027342,0.00054267,2.181e-06
0,1,2.2689,-1.6037e-20,0.00042858,0.10297,0.086362,0.073003,0.00042878,0.00084815,3.0258e-06
0,1.007,2.2686,1.7935e-19,0.00057965,0.10318,0.086405,0.073276,0.00058444,0.0011971,3.638e-06
0,1.014,2.2675,-7.3748e-20,0.00073974,0.10348,0.08649,0.07362,0.00074014,0.0015642,4.0798e-06
0,1.0209,2.2667,-9.148e-21,0.00089829,0.10391,0.086619,0.074018,0.00089547,0.0019267,4.3554e-06
0,1.0279,2.2651,5.5339e-20,0.0010492,0.10441,0.086794,0.074469,0.001051,0.00227,4.6317e-06
0,1.0349,2.2638,-1.0345e-19,0.0011953,0.10502,0.087015,0.074965,0.0012061,0.0026026,4.9133e-06
0,1.0419,2.2617,-1.7844e-20,0.0013447,0.1057,0.087281,0.075504,0.0013624,0.0029419,5.4037e-06
0,1.0488,2.2599,1.1243e-19,0.0015057,0.10647,0.08759,0.076082,0.0015179,0.0033078,6.0058e-06
0,1.0558,2.2574,-1.6376e-19,0.001681,0.10731,0.087937,0.076708,0.0016746,0.0037042,6.6379e-06
0,1.0628,2.2551,1.6862e-19,0.0018716,0.10823,0.08832,0.077383,0.00183,0.0041348,7.0786e-06
0,1.0698,2.2522,1.1867e-19,0.0020725,0.10922,0.088735,0.078116,0.0019869,0.0045859,7.43e-06
0,1.0767,2.2496,-1.7423e-19,0.002277,0.11029,0.089181,0.078907,0.002142,0.0050443,7.62e-06
0,1.0837,2.2462,-1.3318e-19,0.0024767,0.11141,0.089656,0.079758,0.0022991,0.0054888,7.6646e-06
0,1.0906,2.2432,-3.8116e-20,0.0026644,0.1126,0.09016,0.080662,0.0024539,0.0059072,7.3929e-06
0,1.0976,2.2394,5.3024e-20,0.0028323,0.11384,0.090691,0.081623,0.0026111,0.0062799,6.9672e-06
0,1.1045,2.236,1.3298e-19,0.0029771,0.11512,0.091246,0.082637,0.0027657,0.0066031,6.5134e-06
0,1.1115,2.2318,5.4041e-20,0.003099,0.11643,0.091824,0.083708,0.0029232,0.0068742,6.2711e-06
0,1.1184,2.228,1.6094e-19,0.0032014,0.11777,0.092424,0.084824,0.0030776,0.007104,6.0931e-06
0,1.1253,2.2235,-2.7128e-19,0.0032891,0.11913,0.093046,0.085974,0.0032356,0.0072985,5.9263e-06
0,1.1323,2.2194,3.422e-20,0.0033661,0.12052,0.093691,0.087141,0.00339,0.0074681,5.7734e-06
0,1.1392,2.2145,-3.5011e-20,0.003436,0.12192,0.094362,0.088319,0.0035484,0.0076161,5.9673e-06
0,1.1461,2.2101,-1.3824e-19,0.0035039,0.12334,0.095059,0.089497,0.0037024,0.0077571,6.3127e-06
0,1.153,2.205,-8.3348e-20,0.0035713,0.12478,0.095782,0.090681,0.003861,0.0078904,6.735e-06
0,1.1599,2.2002,-2.8912e-20,0.0036391,0.12625,0.096526,0.091869,0.0040149,0.0080218,6.9534e-06
0,1.1668,2.1947,-1.3553e-21,0.0037057,0.12774,0.097289,0.093077,0.0041741,0.0081448,7.1909e-06
0,1.1736,2.1897,-9.4868e-21,0.0037731,0.12925,0.098067,0.094309,0.004328,0.0082686,7.3465e-06
0,1.1805,2.184,-1.807e-21,0.00384,0.13076,0.09886,0.095573,0.0044877,0.0083885,7.4206e-06
0,1.1874,2.1787,-1.7392e-20,0.0039053,0.13226,0.099668,0.096858,0.004641,0.0085061,7.3332e-06
0,1.1942,2.1728,2.0668e-20,0.0039638,0.13377,0.10049,0.098157,0.004801,0.0086063,7.2148e-06
0,1.2011,2.1673,-2.2475e-19,0.004012,0.13528,0.10132,0.099466,0.0049544,0.008686,6.975e-06
0,1.2079,2.1612,8.4703e-21,0.0040471,0.1368,0.10217,0.10079,0.005115,0.0087362,6.7632e-06
0,1.2147,2.1554,-3.4412e-19,0.0040715,0.13832,0.10302,0.10213,0.0052679,0.0087677,6.5232e-06
0,1.2215,2.1491,-6.8864e-20,0.0040854,0.13986,0.10388,0.10348,0.0054285,0.0087768,6.4809e-06
0,1.2284,2.1431,8.0045e-20,0.0040934,0.1414,0.10474,0.10483,0.0055804,0.0087767,6.498e-06
0,1.2351,2.1365,-3.3881e-21,0.0041017,0.14295,0.10562,0.10618,0.0057407,0.0087748,6.4461e-06
0,1.2419,2.1303,6.093e-20,0.0041173,0.14449,0.10651,0.10754,0.0058916,0.0087878,6.3917e-06
0,1.2487,2.1235,-2.5637e-19,0.0041413,0.14605,0.1074,0.1089,0.0060522,0.0088132,6.5598e-06
0,1.2554,2.1171,-2.7907e-19,0.004171,0.14759,0.10831,0.11026,0.0062033,0.0088499,6.6115e-06
0,1.2622,2.1102,1.9098e-19,0.0041954,0.14916,0.10921,0.11162,0.0063644,0.0088708,6.4743e-06
0,1.2689,2.1036,-4.5175e-20,0.0042053,0.15069,0.11012,0.11295,0.0065146,0.0088594,6.0949e-06
0,1.2756,2.0964,-1.5698e-20,0.0041953,0.15222,0.11103,0.11427,0.0066751,0.0088005,5.7484e-06
0,1.2823,2.0896,5.2064e-20,0.0041646,0.15371,0.11194,0.11555,0.0068236,0.0086965,5.1613e-06
0,1.289,2.0823,-9.4416e-20,0.004115,0.15522,0.11285,0.11682,0.0069836,0.0085479,4.5183e-06
0,1.2957,2.0754,-4.0432e-19,0.0040514,0.15672,0.11376,0.11806,0.0071316,0.0083692,3.8551e-06
0,1.3024,2.0679,-1.9764e-20,0.0039731,0.15824,0.11467,0.1193,0.0072923,0.0081564,3.4464e-06
0,1.309,2.0609,-4.3662e-19,0.0038808,0.15972,0.11558,0.12052,0.0074395,0.0079148,3.4222e-06
0,1.3156,2.0533,2.2588e-20,0.0037814,0.16122,0.11649,0.12173,0.0075999,0.0076553,3.7238e-06
0,1.3223,2.0461,-5.1929e-19,0.0036835,0.16265,0.1174,0.12293,0.0077463,0.0073991,3.7019e-06
0,1.3289,2.0384,1.6342e-19,0.0035859,0.16409,0.11831,0.12413,0.0079069,0.0071425,3.508e-06
0,1.3355,2.031,-1.475e-19,0.0034819,0.16548,0.11921,0.12531,0.0080521,0.0068769,3.2851e-06
0,1.342,2.0232,-1.0074e-19,0.0033664,0.16689,0.1201,0.12649,0.008212,0.0065907,3.1475e-06
0,1.3486,2.0157,1.5969e-19,0.0032426,0.16826,0.12099,0.12763,0.0083554,0.0062936,3.05e-06
0,1.3551,2.0078,-1.7641e-19,0.0031082,0.16965,0.12187,0.12874,0.0085148,0.0059763,2.6191e-06
0,1.3616,2.0002,-1.5631e-19,0.0029564,0.17099,0.12274,0.12981,0.0086575,0.0056269,1.8757e-06
0,1.3681,1.9922,-4.7434e-19,0.0027841,0.17236,0.12359,0.13085,0.0088172,0.0052377,1.0823e-06
0,1.3746,1.9845,-1.0661e-19,0.0026001,0.17368,0.12443,0.13186,0.0089591,0.0048311,2.3046e-07
0,1.3811,1.9763,-4.2826e-19,0.0024097,0.17504,0.12526,0.13286,0.0091191,0.0044147,-3.1447e-07
0,1.3875,1.9686,-9.1525e-19,0.0022232,0.17636,0.12607,0.13384,0.00926,0.0040101,-1.6449e-07
0,1.3939,1.9604,-1.7844e-19,0.0020533,0.17773,0.12687,0.13482,0.0094189,0.0036399,7.0051e-07
0,1.4003,1.9526,1.2965e-19,0.0019123,0.17905,0.12764,0.13579,0.0095574,0.0033312,1.8091e-06
0,1.4067,1.9444,3.1668e-19,0.001801,0.18042,0.1284,0.13676,0.0097159,0.0030827,2.913e-06
0,1.4131,1.9365,1.0797e-19,0.0017183,0.18174,0.12913,0.13772,0.0098538,0.0028937,3.6377e-06
0,1.4195,1.9282,-3.7857e-19,0.0016593,0.18311,0.12985,0.1387,0.010012,0.0027529,3.8389e-06
0,1.4258,1.9203,-6.6859e-20,0.0016192,0.18444,0.13055,0.13967,0.010149,0.002652,3.4088e-06
0,1.4321,1.912,6.5572e-19,0.0015874,0.18582,0.13126,0.14064,0.010307,0.0025702,3.0456e-06
0,1.4384,1.9041,1.7167e-19,0.001564,0.18715,0.13195,0.1416,0.010442,0.0025117,3.1214e-06
0,1.4446,1.8958,7.1828e-20,0.0015505,0.18856,0.13265,0.14255,0.010598,0.0024782,3.5519e-06
0,1.4509,1.8878,-1.0774e-19,0.0015494,0.18992,0.13335,0.1435,0.010731,0.002474,4.0195e-06
0,1.4571,1.8794,-6.0196e-19,0.0015585,0.19133,0.13404,0.14443,0.010887,0.0024896,4.4618e-06
0,1.4633,1.8714,-1.8522e-20,0.0015756,0.19269,0.13472,0.14533,0.011018,0.0025196,4.6122e-06
0,1.4695,1.863,6.6769e-19,0.0015911,0.1941,0.13539,0.14623,0.011173,0.0025444,4.3953e-06
0,1.4756,1.8549,-2.7263e-19,0.001595,0.19546,0.13605,0.1471,0.011303,0.0025478,3.9679e-06
0,1.4818,1.8464,-4.8484e-19,0.0015796,0.19688,0.1367,0.14796,0.011458,0.0025148,3.6073e-06
0,1.4879,1.8382,4.0974e-19,0.0015445,0.19824,0.13733,0.14881,0.011586,0.0024456,3.0258e-06
0,1.4939,1.8296,5.9744e-19,0.0014901,0.19964,0.13795,0.14964,0.011739,0.0023395,2.3525e-06
0,1.5,1.8213,8.0158e-19,0.0014207,0.20096,0.13855,0.15045,0.011864,0.0022058,1.4626e-06
0,1.506,1.8125,5.7149e-19,0.0013345,0.20231,0.13914,0.15126,0.012016,0.002039,5.4101e-07
0,1.512,1.8041,-4.5395e-19,0.0012292,0.20359,0.13972,0.15203,0.012139,0.0018361,-3.9143e-07
0,1.518,1.7952,3.4909e-19,0.0011026,0.20491,0.14029,0.1528,0.012291,0.0015978,-1.0184e-06
0,1.524,1.7866,-7.8774e-19,0.00095706,0.20617,0.14085,0.15354,0.012413,0.0013351,-1.1457e-06
0,1.5299,1.7776,-4.3137e-19,0.00079415,0.20746,0.1414,0.15428,0.012564,0.0010516,-9.1847e-07
0,1.5358,1.7689,-1.2807e-19,0.0006144,0.20868,0.14195,0.15499,0.012686,0.00074896,-1.0486e-06
0,1.5417,1.7599,1.851e-19,0.00041844,0.20997,0.14249,0.15569,0.012836,0.00042646,-1.8677e-06
0,1.5476,1.7511,3.4107e-20,0.00020961,0.21118,0.14303,0.15639,0.012957,8.7302e-05,-3.089e-06
0,1.5534,1.742,2.881e-19,-8.8401e-06,0.21246,0.14355,0.15709,0.013107,-0.00026387,-3.7974e-06
0,1.5592,1.7333,1.1248e-18,-0.00023126,0.21366,0.14407,0.1578,0.013226,-0.00061686,-3.5915e-06
0,1.565,1.7242,4.6417e-20,-0.00044644,0.21493,0.14458,0.15851,0.013375,-0.0009534,-2.6254e-06
0,1.5707,1.7154,-1.6749e-19,-0.00064223,0.21614,0.14507,0.15923,0.013493,-0.0012554,-1.3386e-06
0,1.5764,1.7063,-9.0937e-19,-0.00080647,0.21744,0.14554,0.15994,0.013641,-0.0015029,2.1105e-07
0,1.5821,1.6976,3.7027e-19,-0.00093201,0.21867,0.146,0.16063,0.013757,-0.0016856,2.0273e-06
0,1.5878,1.6885,-2.6331e-19,-0.0010146,0.21999,0.14644,0.1613,0.013904,-0.0017984,3.4675e-06
0,1.5934,1.6797,-6.0128e-19,-0.0010566,0.22123,0.14687,0.16196,0.014017,-0.0018487,3.9241e-06
0,1.599,1.6705,9.9868e-19,-0.0010654,0.22254,0.14729,0.16261,0.014163,-0.001846,3.4885e-06
0,1.6046,1.6616,-6.7187e-19,-0.0010525,0.22376,0.14769,0.16326,0.014273,-0.0018075,2.909e-06
0,1.6101,1.6523,2.2029e-19,-0.0010239,0.22504,0.14809,0.16392,0.014416,-0.0017434,2.7915e-06
0,1.6157,1.6433,-2.6213e-19,-0.00098143,0.22625,0.14847,0.16459,0.014523,-0.0016598,3.2511e-06
0,1.6211,1.6339,8.5528e-19,-0.00091754,0.22754,0.14884,0.16527,0.014666,-0.0015459,4.071e-06
0,1.6266,1.6248,-4.9918e-20,-0.00082667,0.22875,0.1492,0.16596,0.014773,-0.0013937,4.9827e-06
0,1.632,1.6153,6.1845e-19,-0.00070726,0.23005,0.14954,0.16667,0.014915,-0.0011987,5.9729e-06
0,1.6374,1.606,-2.846e-20,-0.00055689,0.23128,0.14987,0.16738,0.01502,-0.00095599,6.7798e-06
0,1.6428,1.5965,-2.9364e-19,-0.0003769,0.23257,0.15018,0.1681,0.015161,-0.00066977,6.9189e-06
0,1.6481,1.5871,-1.1413e-18,-0.00018006,0.23379,0.15048,0.16881,0.015263,-0.00036468,6.5643e-06
0,1.6534,1.5775,2.5253e-19,2.0919e-05,0.23509,0.15077,0.1695,0.015402,-6.0861e-05,6.0378e-06
0,1.6587,1.568,1.9245e-19,0.00021865,0.23631,0.15106,0.1702,0.015502,0.00023364,5.4117e-06
0,1.6639,1.5582,2.191e-19,0.00040772,0.2376,0.15134,0.17089,0.01564,0.00051394,4.9523e-06
0,1.6691,1.5487,2.3807e-19,0.00058586,0.2388,0.15161,0.17158,0.015737,0.00077926,4.4738e-06
0,1.6743,1.5388,-1.6444e-19,0.00074808,0.24005,0.15189,0.17227,0.015873,0.0010209,3.3638e-06
0,1.6794,1.5291,2.7986e-19,0.00088521,0.2412,0.15216,0.17297,0.015968,0.0012272,2.0943e-06
0,1.6845,1.5191,2.7105e-20,0.00099253,0.2424,0.15242,0.17369,0.016102,0.0013909,1.1532e-06
0,1.6896,1.5092,8.2038e-19,0.0010693,0.2435,0.15268,0.17443,0.016196,0.0015127,3.5603e-07
0,1.6947,1.499,3.0719e-19,0.001118,0.24464,0.15294,0.17517,0.016328,0.0015943,-4.3688e-07
0,1.6997,1.489,-6.2116e-20,0.0011437,0.24566,0.1532,0.1759,0.016419,0.001641,-1.4898e-06
0,1.7046,1.4786,-3.1216e-19,0.0011497,0.24673,0.15345,0.17662,0.016549,0.0016566,-2.8339e-06
0,1.7096,1.4684,1.07e-18,0.0011422,0.24768,0.1537,0.17733,0.016636,0.0016527,-4.4943e-06
0,1.7145,1.4578,9.8482e-20,0.0011295,0.24869,0.15395,0.17803,0.016764,0.0016391,-6.2693e-06
0,1.7193,1.4474,5.6017e-20,0.0011153,0.24958,0.15418,0.17873,0.016849,0.001625,-6.9581e-06
0,1.7242,1.4366,-5.543e-19,0.0011045,0.25055,0.15441,0.17944,0.016977,0.0016183,-6.3913e-06
0,1.729,1.4259,4.9309e-19,0.0010986,0.25143,0.15463,0.18017,0.01706,0.0016214,-5.0898e-06
0,1.7337,1.4148,-1.0639e-19,0.0011005,0.25239,0.15484,0.18091,0.017184,0.0016343,-3.5483e-06
0,1.7385,1.4038,-1.1637e-18,0.0011092,0.25323,0.15504,0.18166,0.017262,0.0016544,-2.5108e-06
0,1.7431,1.3924,2.7037e-19,0.0011188,0.25416,0.15523,0.18243,0.017384,0.0016694,-2.5541e-06
0,1.7478,1.3811,1.1558e-18,0.0011226,0.25497,0.15541,0.18322,0.01746,0.0016687,-3.6973e-06
0,1.7524,1.3694,9.9069e-19,0.0011204,0.25587,0.15559,0.18405,0.01758,0.0016533,-5.6567e-06
0,1.757,1.3577,7.6301e-19,0.001113,0.25666,0.15576,0.18489,0.017653,0.0016288,-7.4847e-06
0,1.7615,1.3456,1.2175e-18,0.0011055,0.25754,0.15592,0.18577,0.01777,0.0016047,-7.9594e-06
0,1.766,1.3335,1.1723e-19,0.0011029,0.25831,0.15608,0.18667,0.017839,0.0015896,-7.154e-06
0,1.7705,1.321,-1.3598e-19,0.0011101,0.25917,0.15622,0.18761,0.017953,0.001584,-5.651e-06
0,1.7749,1.3084,-2.2972e-19,0.001125,0.25993,0.15635,0.18859,0.018018,0.00158,-4.1688e-06
0,1.7793,1.2954,-4.2781e-19,0.0011428,0.26079,0.15647,0.18959,0.018129,0.0015741,-3.4476e-06
0,1.7837,1.2822,4.5446e-19,0.0011591,0.26155,0.15659,0.19063,0.018189,0.0015651,-4.3173e-06
0,1.788,1.2685,-2.7037e-19,0.0011747,0.26243,0.15669,0.19169,0.018295,0.0015546,-6.2321e-06
0,1.7923,1.2547,8.3574e-21,0.0011913,0.26322,0.15678,0.19277,0.018351,0.0015459,-8.5653e-06
0,1.7965,1.2403,-8.773e-19,0.0012049,0.26415,0.15687,0.19387,0.018455,0.0015344,-1.0336e-05
0,1.8007,1.2257,-4.7795e-19,0.0012063,0.26497,0.15693,0.19499,0.018506,0.0015088,-1.0903e-05
0,1.8049,1.2105,-6.5481e-19,0.0011948,0.26592,0.15699,0.19612,0.018605,0.0014651,-1.0022e-05
0,1.809,1.195,-2.3627e-19,0.0011745,0.26677,0.15701,0.19724,0.018649,0.0014074,-8.716e-06
0,1.8131,1.1789,-3.9731e-19,0.0011525,0.26776,0.15701,0.19836,0.018744,0.0013439,-7.7359e-06
0,1.8171,1.1624,-1.0119e-18,0.001133,0.26862,0.15697,0.19946,0.018782,0.0012811,-7.7142e-06
0,1.8211,1.1452,-5.1048e-20,0.0011151,0.26962,0.15688,0.20058,0.018871,0.0012208,-8.2181e-06
0,1.8251,1.1275,8.4523e-19,0.0010937,0.27048,0.15673,0.2017,0.0189,0.0011606,-9.0544e-06
0,1.829,1.1091,2.0509e-19,0.0010661,0.27149,0.15652,0.20284,0.018981,0.0010953,-1.0056e-05
0,1.8329,1.0899,7.9508e-20,0.0010275,0.27237,0.15624,0.20395,0.018999,0.0010185,-1.1558e-05
0,1.8368,1.0699,-1.423e-19,0.0009748,0.27343,0.15587,0.20506,0.019071,0.00092881,-1.2917e-05
0,1.8406,1.049,-9.0802e-20,0.00091247,0.27435,0.1554,0.20612,0.019077,0.00083501,-1.381e-05
0,1.8443,1.027,3.4085e-19,0.00084883,0.27544,0.15482,0.20713,0.019138,0.00074845,-1.4204e-05
0,1.848,1.0039,9.4868e-19,0.00078475,0.27636,0.15408,0.20804,0.019128,0.00067259,-1.4513e-05
0,1.8517,0.97956,7.1219e-19,0.00071721,0.27744,0.15318,0.20886,0.019175,0.0006059,-1.4767e-05
0,1.8554,0.95387,-8.1812e-19,0.00063641,0.27831,0.15208,0.20948,0.019144,0.00053587,-1.5807e-05
0,1.859,0.92655,4.9241e-20,0.00053174,0.27932,0.15074,0.20987,0.01917,0.00044835,-1.6692e-05
0,1.8625,0.89752,-1.3824e-19,0.00040803,0.2801,0.14911,0.20994,0.01911,0.00034719,-1.6873e-05
0,1.866,0.86635,9.803e-20,0.00028174,0.28107,0.14715,0.20965,0.019105,0.00024873,-1.6078e-05
0,1.8695,0.83281,-2.5298e-19,0.00017031,0.2818,0.14479,0.20889,0.018998,0.00016576,-1.4627e-05
0,1.8729,0.79621,-3.9122e-19,8.3327e-05,0.28283,0.14198,0.20764,0.018935,0.00010118,-1.2763e-05
0,1.8763,0.75598,5.421e-20,1.5855e-05,0.28366,0.13866,0.20585,0.018736,4.9754e-05,-1.1341e-05
0,1.8796,0.71072,-1.6082e-19,-3.2878e-05,0.28483,0.13485,0.20345,0.018545,1.8539e-05,-9.8466e-06
0,1.8829,0.65898,2.3491e-19,-5.4555e-05,0.28557,0.13056,0.20032,0.018144,1.9813e-05,-8.2849e-06
0,1.8862,0.5974,8.6917e-19,-3.8878e-05,0.28615,0.12594,0.19592,0.017634,5.7543e-05,-6.8609e-06
0,1.8894,0.52219,1.451e-18,2.0539e-05,0.28482,0.12108,0.18948,0.016717,0.00012995,-5.5391e-06
0,1.8926,0.4246,1.3462e-19,0.00013568,0.28198,0.11586,0.17836,0.015428,0.00023301,-1.8047e-06
0,1.8957,0.30484,-7.2732e-19,0.0004038,0.28074,0.10831,0.16208,0.013391,0.00038169,4.2242e-06
0,1.8988,0.20774,-8.2309e-19,0.00087122,0.25494,0.099632,0.1444,0.010957,0.00049855,1.319e-06
0,1.9018,0.13649,-5.5317e-19,0.0010787,0.21827,0.09118,0.1278,0.0085878,0.00049808,5.662e-06
0,1.9048,0.086307,-5.3931e-19,0.0010162,0.1803,0.083457,0.11267,0.0064558,0.00044073,1.1338e-05
0,1.9078,0.052035,2.2204e-19,0.0009022,0.14585,0.076457,0.098968,0.0046837,0.00038692,1.4287e-05
0,1.9107,0.02936,1.1913e-18,0.00075262,0.11713,0.069965,0.086629,0.0032877,0.00032424,1.432e-05
0,1.9135,0.015126,-9.6223e-20,0.00058646,0.094628,0.063794,0.075566,0.0022432,0.00026351,1.5098e-05
0,1.9164,0.0063496,5.4391e-19,0.00040619,0.07753,0.057852,0.065677,0.0014916,0.00021099,1.4626e-05
0,1.9191,0.0011834,-2.3717e-19,0.00030952,0.064706,0.052133,0.056844,0.00096521,0.00016172,1.3446e-05
0,1.9219,-0.0016109,4.4656e-19,0.00022674,0.0551,0.04669,0.04904,0.00060796,0.00011272,1.1388e-05
0,1.9245,-0.0029105,-2.3785e-19,0.00015388,0.047716,0.041589,0.042157,0.00037253,7.1081e-05,8.3352e-06
0,1.9272,-0.0033753,1.3022e-19,8.6452e-05,0.041786,0.036895,0.036142,0.00022129,4.1279e-05,4.815e-06
0,1.9298,-0.0033526,-9.3512e-20,3.5385e-05,0.036797,0.032657,0.030917,0.00012577,2.2028e-05,1.5849e-06
0,1.9323,-0.0030949,-3.3503e-19,-3.3985e-06,0.032478,0.028887,0.026404,6.6894e-05,1.0167e-05,-1.0613e-06
0,1.9348,-0.0027318,-1.0509e-19,-2.519e-05,0.028684,0.025576,0.022531,3.0744e-05,3.168e-06,-3.0169e-06
0,1.9373,-0.002347,-1.6619e-19,-2.2501e-05,0.025374,0.022688,0.019241,9.4132e-06,-5.4062e-07,-4.2263e-06
0,1.9397,-0.0019647,-9.5291e-21,-9.9658e-06,0.022495,0.020178,0.016502,-3.0609e-06,-2.0521e-06,-4.7408e-06
0,1.9421,-0.0016166,-4.1773e-20,6.9335e-06,0.019998,0.018004,0.014232,-9.8627e-06,-2.4197e-06,-4.753e-06
0,1.9444,-0.0013136,-3.458e-20,2.0614e-05,0.017839,0.016118,0.012389,-1.3069e-05,-2.4682e-06,-4.3404e-06
0,1.9466,-0.0010566,6.7457e-20,3.0587e-05,0.015982,0.014478,0.010906,-1.4023e-05,-2.528e-06,-3.8463e-06
0,1.9489,-0.00083898,-3.4938e-20,3.49e-05,0.014384,0.013043,0.0097323,-1.3651e-05,-2.3489e-06,-3.3542e-06
0,1.9511,-0.0006631,-3.4148e-20,3.6576e-05,0.013006,0.011782,0.008777,-1.2543e-05,-2.0007e-06,-2.8606e-06
0,1.9532,-0.00051691,1.6446e-20,3.7263e-05,0.01181,0.010669,0.0080001,-1.1077e-05,-1.602e-06,-2.3899e-06
0,1.9553,-0.00040223,1.2164e-20,3.7406e-05,0.010783,0.0096823,0.0073468,-9.47e-06,-1.2595e-06,-1.9516e-06
0,1.9573,-0.00030935,4.3273e-20,3.6122e-05,0.0099015,0.0088058,0.0068058,-7.9469e-06,-9.7116e-07,-1.5552e-06
0,1.9593,-0.00023643,4.6181e-21,3.4711e-05,0.0091474,0.008023,0.0063437,-6.5533e-06,-7.8886e-07,-1.2121e-06
0,1.9613,-0.00017761,1.7639e-20,3.2684e-05,0.0085028,0.0073226,0.0059572,-5.333e-06,-6.5976e-07,-9.2638e-07
0,1.9632,-0.00013305,4.0305e-21,3.0461e-05,0.0079568,0.0066938,0.005621,-4.288e-06,-5.7909e-07,-6.8912e-07
0,1.965,-9.719e-05,4.3106e-21,2.7695e-05,0.0074934,0.0061278,0.0053374,-3.4209e-06,-5.1912e-07,-5.0051e-07
0,1.9668,-7.0743e-05,9.7956e-21,2.5054e-05,0.0071052,0.0056164,0.0050883,-2.7044e-06,-4.757e-07,-3.5904e-07
0,1.9686,-4.9304e-05,-4.2656e-21,2.2036e-05,0.0067768,0.0051531,0.0048783,-2.1274e-06,-4.317e-07,-2.5068e-07
0,1.9703,-3.4493e-05,7.7433e-21,1.9025e-05,0.0065009,0.0047315,0.0046917,-1.6651e-06,-3.8483e-07,-1.6839e-07
0,1.972,-2.2083e-05,4.8857e-21,1.5949e-05,0.0062667,0.0043465,0.0045338,-1.3005e-06,-3.3306e-07,-1.0775e-07
0,1.9736,-1.4418e-05,8.5833e-21,1.3279e-05,0.0060717,0.0039933,0.0043931,-1.0088e-06,-2.807e-07,-6.6382e-08
0,1.9751,-7.7212e-06,2.9799e-21,1.0758e-05,0.0059062,0.0036685,0.0042742,-7.8199e-07,-2.2888e-07,-3.817e-08
0,1.9767,-4.1482e-06,3.6378e-21,8.4785e-06,0.0057674,0.0033683,0.0041665,-6.0387e-07,-1.7953e-07,-1.9423e-08
0,1.9781,-5.5256e-07,1.0603e-21,6.4879e-06,0.0056484,0.0030899,0.0040765,-4.6645e-07,-1.332e-07,-7.4589e-09
0,1.9796,6.77e-07,1.17e-21,4.8662e-06,0.0055487,0.0028307,0.0039953,-3.5858e-07,-9.4884e-08,-6.4017e-10
0,1.981,2.602e-06,1.626e-21,3.5073e-06,0.0054627,0.0025889,0.0039284,-2.754e-07,-6.4474e-08,3.053e-09
0,1.9823,2.5511e-06,-3.0705e-22,2.5239e-06,0.0053907,0.0023627,0.0038678,-2.0974e-07,-4.2109e-08,4.5965e-09
0,1.9836,3.4839e-06,1.3618e-21,1.7785e-06,0.0053282,0.002151,0.0038187,-1.5949e-07,-2.7695e-08,5.1461e-09
0,1.9848,2.8685e-06,8.1615e-23,1.238e-06,0.0052754,0.001952,0.0037742,-1.1924e-07,-1.8265e-08,5.4793e-09
0,1.986,3.4731e-06,2.1143e-22,8.6227e-07,0.0052286,0.0017652,0.003738,-8.6952e-08,-1.1997e-08,5.1409e-09
0,1.9871,2.6444e-06,5.7263e-22,5.7022e-07,0.0051882,0.0015895,0.0037041,-6.0651e-08,-6.9362e-09,4.2878e-09
0,1.9882,3.1158e-06,1.1029e-23,3.5993e-07,0.0051514,0.0014245,0.0036762,-4.0586e-08,-3.0704e-09,3.3233e-09
0,1.9893,2.2631e-06,-2.0867e-22,2.1974e-07,0.0051183,0.0012693,0.0036488,-2.4865e-08,-4.1658e-10,2.5634e-09
0,1.9903,2.7471e-06,-3.237e-22,1.1774e-07,0.0050852,0.0011236,0.0036244,-1.3232e-08,1.466e-09,1.8872e-09
