x,y,U,V,urms,vrms,uv
0.1,1.9903,0.00047081,-3.9105e-05,0.049785,0.015642,0.00023641
0.1,1.9976,0.0003562,-5.2429e-06,0.038967,0.0025986,3.1698e-05
0.1,2,6.5689e-06,-3.155e-10,0.00064697,2.823e-07,5.3541e-11
0.15,0,2.651e-15,8.97e-20,2.139e-13,7.996e-16,9.6553e-31
0.15,0.0024359,0.00029717,-1.4339e-05,0.035074,0.0016967,1.4974e-05
0.15,0.0097319,0.00040959,-0.00010538,0.048034,0.0124,0.00015571
0.15,0.021852,0.00045514,-0.00023807,0.05628,0.035058,0.00064111
0.15,0.038738,0.00063428,-0.00057564,0.231,0.097345,0.0034717
0.15,0.060307,0.15899,0.011352,1.6052,0.49328,-0.48293
0.15,0.086455,0.6866,-0.0061011,1.5951,0.76853,-1.023
0.15,0.11705,0.93039,-0.0052824,1.5633,0.86511,-1.0834
0.15,0.15195,1.0725,-0.0026436,1.5378,0.87804,-1.013
0.15,0.19098,1.1901,0.0018298,1.5191,0.85691,-0.90575
0.15,0.23396,1.2947,0.0028703,1.4433,0.84887,-0.81654
0.15,0.28066,1.3734,-0.0041657,1.3953,0.84615,-0.80093
0.15,0.33087,1.4413,-0.003491,1.3763,0.82639,-0.76282
0.15,0.38434,1.5167,0.00071407,1.3121,0.7939,-0.67947
0.15,0.44081,1.585,0.004048,1.2492,0.78777,-0.62973
0.15,0.5,1.6439,0.0025484,1.1498,0.7511,-0.56623
0.15,0.56163,1.7073,-4.7832e-05,1.0649,0.72571,-0.46019
0.15,0.62539,1.7656,-0.0038474,1.0222,0.6842,-0.42934
0.15,0.69098,1.819,-0.0027533,0.96114,0.62404,-0.38566
0.15,0.75808,1.8682,-0.0023184,0.85301,0.59947,-0.30959
0.15,0.82635,1.9127,-0.0018053,0.74546,0.58173,-0.24118
0.15,0.89547,1.9446,-0.00086314,0.69449,0.53797,-0.13308
0.15,0.9651,1.9596,-0.0011768,0.65809,0.51931,-0.036965
0.15,1.0349,1.9614,-0.0012192,0.65672,0.51945,0.030558
0.15,1.1045,1.947,-0.0010373,0.69261,0.53497,0.12184
0.15,1.1736,1.9176,-0.0015366,0.73363,0.57783,0.2263
0.15,1.2419,1.8733,-0.0025134,0.84539,0.59807,0.30358
0.15,1.309,1.8243,-0.00231,0.9558,0.62081,0.38223
0.15,1.3746,1.7716,-0.0045232,1.0183,0.68122,0.4215
0.15,1.4384,1.7146,-0.00041362,1.0558,0.72235,0.45814
0.15,1.5,1.6511,0.0024016,1.1412,0.74358,0.54626
0.15,1.5592,1.5915,0.0039321,1.2449,0.78419,0.63039
0.15,1.6157,1.5232,0.0010707,1.306,0.79315,0.67405
0.15,1.6691,1.4493,-0.0032242,1.3726,0.82376,0.75669
0.15,1.7193,1.3801,-0.0042813,1.3977,0.84465,0.804
0.15,1.766,1.3031,0.0020181,1.4347,0.84862,0.81524
0.15,1.809,1.2018,0.0018797,1.5139,0.85732,0.8808
0.15,1.848,1.0854,-0.0023671,1.5311,0.87555,1.0099
0.15,1.8829,0.94804,-0.0061273,1.5603,0.86802,1.088
0.15,1.9135,0.71487,-0.0057312,1.5936,0.78964,1.0401
