x,y,U,V,urms,vrms,uv
0,0.73781,1.8547,-0.001865,0.14972,0.10331,-0.0057975
0,0.74455,1.8597,-0.001816,0.14815,0.10261,-0.0056556
0,0.75131,1.8645,-0.0017549,0.14656,0.10192,-0.005515
0,0.75808,1.8693,-0.0016847,0.14496,0.10123,-0.0053743
0,0.76486,1.8739,-0.001611,0.14342,0.10055,-0.0052318
0,0.77165,1.8786,-0.0015408,0.14193,0.099863,-0.0050878
0,0.77845,1.883,-0.0014713,0.14045,0.099182,-0.0049413
0,0.78526,1.8876,-0.0013978,0.1389,0.098518,-0.0047911
0,0.79209,1.892,-0.0013182,0.13728,0.097861,-0.0046383
0,0.79892,1.8964,-0.0012369,0.13564,0.097215,-0.0044831
0,0.80577,1.9006,-0.0011568,0.13402,0.096573,-0.0043233
0,0.81262,1.9049,-0.0010803,0.13244,0.095944,-0.004159
0,0.81948,1.9089,-0.0010092,0.13088,0.095319,-0.003993
0,0.82635,1.9129,-0.0009466,0.12938,0.094717,-0.0038274
0,0.83323,1.9166,-0.00089143,0.12794,0.09413,-0.0036637
0,0.84012,1.9203,-0.00084174,0.12653,0.093563,-0.0035021
0,0.84701,1.9237,-0.00079079,0.12518,0.093004,-0.003341
0,0.85392,1.9269,-0.00074163,0.12391,0.092472,-0.0031817
0,0.86083,1.9299,-0.00069695,0.12271,0.091964,-0.0030259
0,0.86774,1.9329,-0.00066477,0.12155,0.091488,-0.0028738
0,0.87467,1.9356,-0.00064684,0.1204,0.091039,-0.0027221
0,0.8816,1.9383,-0.00064474,0.11926,0.090622,-0.0025693
0,0.88853,1.9408,-0.00064503,0.11819,0.090216,-0.0024134
0,0.89547,1.9433,-0.00064189,0.11722,0.08983,-0.0022546
0,0.90242,1.9455,-0.00062801,0.11638,0.089459,-0.002095
0,0.90937,1.9477,-0.00060713,0.11562,0.089121,-0.0019365
0,0.91632,1.9497,-0.00057682,0.11491,0.088817,-0.0017807
0,0.92328,1.9516,-0.00054526,0.11423,0.088549,-0.0016283
0,0.93024,1.9533,-0.00051344,0.11358,0.088306,-0.0014803
0,0.93721,1.955,-0.00048586,0.11295,0.088093,-0.0013385
